id|industry|geography|most_common_browser|session_time_prior_month_seconds|prior_month_paid
7729235159|unknown|England|Chrome|1850|28.47585092994046
1426931029|mktg agency|USA|Chrome|414|121.4461228866811
1524395873|n/a|France|IE|2231|33.23906649788
8320953845|health care|Greece|Safari|2455|52.24949357461537
4504678573|NULL|Greece|Chrome|620|20.322943611198905
6856779351|software|GB|Firefox|1484|51.60441541679836
7745825346|health care|CA|Chrome|604|88.5829436111989
1162771610|marketing agency|United States|Chrome|226|116.28147180559945
7190550358|NULL|France|IE|680|17.902943611198907
2514529948|healthcare|India|Chrome|419|38.0661228866811
4400273570|mktg agency|USA|Chrome|1003|128.25759469228055
3222231532|health care|Canada|Firefox|15899|111.37026634673882
8389824938|n/a|Canada|IE|496|60.026122886681094
8641755112|software|Greece|Firefox|4425|53.8149421592915
7588323436|Marketing Agency|Pakistan|Chrome|2477|71.91949357461537
0682635809|health care|America|Chrome|2206|108.91906649788
2485197913|marketing agency|England|Chrome|3016|77.96588722239781
5676139394|unknown|USA|Firefox|3212|95.38213344056216
0966967240|Marketing Agency|CA|Safari|2693|125.71057329615257
3386866155|Marketing Agency|CA|Firefox|481|101.3361228866811
3472049804|unknown|US|Chrome|4817|100.10875824868201
0419864542|unknown|USA|Safari|1608|88.8222457733622
3744292868|health care|US|IE|3657|113.03438979166441
3645659915|n/a|America|IE|668|76.1729436111989
6913948505|healthcare|US|IE|463|96.9861228866811
9036144431|marketing agency|America|Chrome|8862|152.9866248977032
8429562773|unknown|Greece|Chrome|1211|27.31910149055313
4622147592|NULL|Canada|Chrome|5468|84.98204510175204
4805402116|marketing agency|United States|Safari|614|125.9729436111989
7407974052|mktg agency|CA|Firefox|1470|119.34441541679836
4213440322|software|India|Chrome|7430|59.135861597263855
0009914152|unk|USA|IE|4022|90.74522437723422
3232251098|healthcare|UK|IE|2222|56.59906649788
5686561302|mktg agency|USA|Safari|3228|141.32213344056214
8593570809|health care|America|Firefox|267|95.97147180559945
7071843025|marketing agency|England|IE|1053|69.71759469228054
5895521787|health care|USA|Chrome|2284|114.35906649788001
0015042103|marketing agency|United Kingdom|IE|8057|90.54572066704307
9751326192|healthcare|India|Firefox|4094|59.665224377234225
2538325739|healthcare|UK|Chrome|293|41.771471805599454
3306529272|healthcare|UK|Chrome|3643|62.83438979166441
6054338584|marketing agency|US|IE|881|122.684379124341
1614741521|software|UK|Firefox|1026|47.887594692280544
9981835322|mktg agency|Canada|Chrome|1695|117.6322457733622
1034309312|marketing agency|Canada|IE|2016|122.02895272798371
1586725927|Marketing Agency|CA|Safari|221|100.90147180559946
9600449021|healthcare|Canada|IE|487|83.4861228866811
7482830135|healthcare|CA|Chrome|1070|91.57759469228054
7370363185|health care|America|Safari|616|102.0929436111989
9356230450|Marketing Agency|US|IE|853|126.044379124341
4525805551|N/A|Canada|Chrome|1437|75.14441541679835
6610340320|Marketing Agency|CA|Chrome|455|105.63612288668111
3418741511|software|United States|Chrome|1650|104.5022457733622
2514642584|health care|USA|Chrome|2449|112.78949357461536
4970041125|software|USA|IE|1603|104.43224577336218
1830539650|marketing agency|US|Safari|826|124.084379124341
2056959372|marketing agency|Greece|IE|688|61.57294361119891
4810284776|healthcare|England|Safari|668|46.46294361119891
6074978502|marketing agency|USA|Chrome|1096|123.79759469228054
6201410482|mktg agency|US|Safari|275|117.97147180559946
1757121863|mktg agency|GB|Safari|2268|80.27906649788
1022706665|Marketing Agency|France|Chrome|1098|70.90759469228055
6213569217|Marketing Agency|Greece|Firefox|1018|68.14759469228055
1550123904|Marketing Agency|USA|Firefox|2213|138.93906649788
8405373296|NULL|USA|Chrome|1884|85.30585092994046
3446005104|health care|US|Chrome|673|103.6129436111989
5144281962|health care|Canada|Safari|1605|87.18224577336218
2742259233|marketing agency|United Kingdom|IE|1079|69.47759469228055
0372600864|healthcare|USA|Chrome|810|99.334379124341
6313426792|mktg agency|United States|IE|601|124.1829436111989
0823975844|mktg agency|Spain|Chrome|10|53.57
4450343907|health care|USA|Chrome|1082|103.80759469228055
8385859274|marketing agency|Pakistan|Chrome|2880|76.1105020110221
3074605723|unknown|CA|IE|1208|74.08910149055313
5994477580|mktg agency|Canada|Chrome|882|106.474379124341
6778251388|marketing agency|Canada|Safari|1415|114.53441541679835
7675216506|software|UK|Chrome|499|33.526122886681094
7697664006|software|United States|Firefox|282|85.12147180559946
1842717282|marketing agency|USA|Safari|661|124.8329436111989
5895578797|mktg agency|France|IE|1091|65.05759469228055
3082838362|health care|CA|IE|94|71.83
4692574246|healthcare|USA|Chrome|608|101.1329436111989
5003722137|Marketing Agency|United Kingdom|Chrome|2249|83.27906649788
1428885309|health care|Esp|Chrome|1229|43.78910149055313
1938163177|NULL|US|Firefox|422|71.6261228866811
8501885392|mktg agency|US|Chrome|2869|137.07050201102209
0837412972|NULL|USA|Chrome|1043|84.25759469228055
7686377290|healthcare|UK|Chrome|1456|52.954415416798355
3490563786|Marketing Agency|India|Safari|3866|83.18732273553991
0010062719|N/A|USA|Chrome|1019|87.86759469228055
5595966681|healthcare|USA|Chrome|7649|119.49561646129646
7914476593|Marketing Agency|America|Chrome|458|120.9861228866811
7504071896|software|USA|Firefox|1300|97.63910149055314
5628242719|mktg agency|USA|Chrome|643|128.11294361119892
5921389741|N/A|Greece|Chrome|3449|29.463717578961646
3502050531|unk|US|Safari|1817|87.59585092994045
8193730630|healthcare|India|Safari|251|34.46147180559945
7067358405|software|United States|Safari|250|90.23147180559945
5704974144|Marketing Agency|USA|Safari|16|110.67
7699452498|marketing agency|Canada|Chrome|458|107.2661228866811
2417710233|healthcare|Greece|Chrome|35|29.810000000000002
1299842551|health care|CA|Firefox|1854|89.90585092994046
4809290756|marketing agency|America|Safari|8657|152.6618963391826
8326086672|unknown|CA|Chrome|889|68.474379124341
9042806669|unk|America|Safari|466|72.5561228866811
4146409134|Marketing Agency|Esp|Chrome|1040|68.53759469228055
5103222968|mktg agency|CA|Firefox|4005|125.00522437723423
6015777795|software|USA|Firefox|894|93.954379124341
7267790507|marketing agency|UK|Safari|895|70.124379124341
4910261013|mktg agency|United States|Chrome|2440|139.36949357461538
6705721957|unknown|GB|Safari|24206|60.63021044733257
2381399451|healthcare|Canada|Safari|2471|95.05949357461536
5670883941|marketing agency|Greece|Chrome|1452|70.82441541679836
3179240377|mktg agency|Spain|Chrome|483|57.416122886681094
1739133961|Marketing Agency|UK|Safari|1870|73.73585092994045
7329649636|healthcare|Esp|IE|1223|46.29910149055313
7285132189|unknown|USA|Chrome|5034|100.37096538021483
0167038187|healthcare|USA|IE|420|93.2561228866811
3390789808|mktg agency|Greece|Safari|453|56.556122886681095
1563144663|mktg agency|USA|Chrome|2698|131.6905732961526
8372002518|software|Canada|Chrome|269|77.37147180559946
9350890355|mktg agency|United Kingdom|Chrome|806|72.844379124341
8443733380|software|Spain|Chrome|835|41.024379124341
7209715218|marketing agency|Canada|Safari|2010|117.94895272798371
6815468239|mktg agency|CA|Chrome|856|111.754379124341
3296197859|software|United Kingdom|Chrome|10673|62.689840465642746
3580174764|healthcare|CA|Firefox|1282|84.79910149055314
1420466748|Marketing Agency|United States|IE|1496|127.91441541679836
3352903582|Marketing Agency|USA|IE|2221|132.89906649788
1099137932|health care|GB|Chrome|3071|60.73588722239781
9632727117|Marketing Agency|America|Chrome|39|106.67
4891736658|marketing agency|Canada|Chrome|295|106.11147180559946
0911013620|Marketing Agency|CA|IE|448|104.4561228866811
9015173162|NULL|USA|Firefox|242|67.08147180559945
7622746911|mktg agency|Esp|Chrome|407|62.326122886681105
7779834705|software|Spain|Safari|2262|46.86906649788
6005172891|unknown|US|Chrome|10089|109.12825632724326
8193356912|mktg agency|USA|IE|671|125.3529436111989
9878601051|marketing agency|Spain|Firefox|11457|88.64443010546418
1186061848|software|US|Chrome|4867|112.018758248682
0003882096|software|UK|Chrome|2007|48.56895272798371
2699848984|Marketing Agency|CA|Chrome|211|97.89147180559945
3809691824|software|United Kingdom|Chrome|2844|55.5305020110221
3184988350|Marketing Agency|US|IE|1270|133.02910149055313
0306782548|health care|United States|Chrome|2654|114.91057329615258
6223979632|health care|Esp|IE|1662|51.912245773362194
4168460048|healthcare|America|IE|2246|112.42906649788
8666553128|healthcare|CA|Safari|1856|92.61585092994046
5878076957|marketing agency|CA|Chrome|5680|126.38295829986473
3275861170|Marketing Agency|GB|Chrome|1688|73.3422457733622
1203690423|healthcare|US|Chrome|850|96.834379124341
8269793332|Marketing Agency|Esp|Safari|1066|68.76759469228055
9225371724|mktg agency|Canada|Firefox|2603|120.13057329615258
9698223967|healthcare|USA|IE|644|94.8029436111989
2970334243|marketing agency|USA|IE|2481|137.18949357461537
7795418239|mktg agency|Pakistan|Chrome|6874|83.84348061489413
8913621424|Marketing Agency|France|Chrome|81|45.8
6462883831|health care|Spain|IE|1044|45.657594692280554
8139272759|Marketing Agency|Spain|IE|2277|76.59906649788
4032058324|marketing agency|Canada|IE|4471|127.2649421592915
7789670406|health care|Greece|IE|3671|53.8443897916644
9578739793|unk|United States|Chrome|251|67.19147180559945
8013414798|marketing agency|Esp|Chrome|495|56.4261228866811
6753167175|mktg agency|Pakistan|Safari|691|61.79294361119891
2731540141|health care|USA|IE|443|96.2061228866811
3868722753|n/a|US|Safari|454|78.9961228866811
0717850181|health care|France|Chrome|670|35.022943611198905
4560317133|healthcare|USA|Chrome|6465|120.74507561466481
5744670886|n/a|United States|Chrome|2234|86.36906649788
4137075015|marketing agency|Canada|Chrome|853|113.034379124341
2769819143|Marketing Agency|USA|IE|2497|133.46949357461537
8981806721|software|America|Chrome|2700|106.96057329615257
8865169106|NULL|India|Safari|3077|37.475887222397816
5930508997|Marketing Agency|Spain|Chrome|2080|73.7389527279837
7307363965|healthcare|America|Chrome|3231|110.89213344056216
1056785745|unknown|CA|Chrome|2632|77.63057329615259
3923911626|N/A|United States|IE|2807|88.1905020110221
3596864518|marketing agency|Greece|Chrome|675|61.33294361119891
7257873293|software|USA|Chrome|1024|94.93759469228054
1300780966|N/A|Canada|Safari|2633|74.49057329615259
9758834815|healthcare|GB|Chrome|2075|53.89895272798371
9042087048|Marketing Agency|US|Chrome|26081|159.2619732320115
8127900414|healthcare|UK|Safari|414|42.9861228866811
3169802854|N/A|Esp|IE|1872|27.32585092994046
2090975652|health care|Spain|IE|2081|53.41895272798371
2047184362|software|US|Chrome|90|79.51
8142248363|unk|France|Safari|13853|50.44495242049359
8598468161|mktg agency|USA|Safari|1496|128.73441541679836
5880494641|N/A|Spain|Chrome|871|23.244379124341002
9134268604|marketing agency|America|Chrome|1459|128.72441541679837
6306838022|Marketing Agency|America|Chrome|453|121.3761228866811
0819834309|software|America|Chrome|6040|111.83987204485146
8013340584|Marketing Agency|France|Chrome|3822|80.99732273553991
8055913377|N/A|CA|Chrome|277|54.21147180559945
6731562131|unknown|US|Chrome|1285|86.99910149055313
8427438520|unknown|America|IE|1616|84.2122457733622
3289367190|n/a|US|Safari|698|78.9229436111989
2182450583|marketing agency|America|Safari|2065|132.7389527279837
1701878989|software|Esp|Firefox|889|34.614379124341
6220933909|unknown|US|Safari|444|72.3961228866811
5174613314|N/A|Esp|Chrome|453|12.926122886681098
9918999935|unknown|USA|Chrome|1876|92.44585092994046
5614476645|unk|Canada|Chrome|5087|80.36096538021482
7271351721|unk|USA|Chrome|2642|89.12057329615259
6013157013|healthcare|France|Chrome|650|38.76294361119891
9195725151|Marketing Agency|America|Chrome|1286|130.76910149055314
2276311093|mktg agency|Spain|Chrome|879|69.534379124341
8408509623|software|USA|Chrome|1841|106.00585092994046
9099209139|health care|USA|Chrome|1018|107.31759469228055
8409648687|Marketing Agency|Spain|Chrome|1871|69.67585092994045
7105803440|unknown|USA|Chrome|808|83.514379124341
3635698819|Marketing Agency|UK|Chrome|1675|80.99224577336219
6344393964|marketing agency|Canada|Chrome|677|107.6729436111989
0614415129|health care|Esp|IE|6219|61.917359027997264
4445374557|N/A|US|Firefox|460|73.5561228866811
0859501682|software|America|IE|1026|103.83759469228055
1084998918|mktg agency|Canada|IE|2094|120.94895272798371
2595798408|health care|Canada|IE|3634|97.3543897916644
6503132421|marketing agency|USA|Firefox|655|120.8329436111989
3011663543|unk|America|Safari|435|79.2261228866811
5685213962|marketing agency|America|Chrome|7090|140.90518938456108
1127048948|marketing agency|Pakistan|Safari|884|61.284379124341
0026486016|Marketing Agency|Canada|Safari|1692|119.83224577336219
3374613312|mktg agency|GB|Firefox|1241|72.95910149055314
3839548695|marketing agency|CA|Firefox|1206|114.93910149055313
3343962045|Marketing Agency|America|Chrome|2093|135.90895272798372
0273816349|software|America|Chrome|448|90.6461228866811
0193767529|software|USA|Chrome|423|88.8661228866811
3383861006|mktg agency|USA|Chrome|887|125.77437912434101
7134444859|mktg agency|Esp|Chrome|1245|67.14910149055314
4025557010|health care|US|IE|1433|102.21441541679836
5246901163|software|India|Chrome|2289|47.299066497880005
6198284287|unk|UK|Chrome|5410|40.71204510175204
0935098246|mktg agency|England|Firefox|255|63.92147180559945
1320002473|software|France|Firefox|23052|73.84590191106365
6027158687|health care|India|Chrome|3018|52.04588722239781
4524051178|Marketing Agency|America|Chrome|1042|128.60759469228054
0668472131|n/a|Canada|Chrome|664|61.552943611198906
5964061849|Marketing Agency|Canada|Safari|499|110.88612288668111
2204575259|software|UK|IE|9644|64.57820298110626
0638652868|Marketing Agency|CA|Chrome|1283|115.59910149055312
4755169672|mktg agency|UK|Chrome|1462|70.99441541679836
9632668704|marketing agency|USA|Chrome|2293|130.93906649788
9623516177|Marketing Agency|Canada|Chrome|2434|125.06949357461536
0031318213|health care|CA|Chrome|208|78.39147180559945
8935091872|Marketing Agency|Canada|Chrome|605|112.54294361119891
3946510891|health care|Spain|Firefox|684|40.18294361119891
7672468648|unknown|United States|Chrome|1273|84.51910149055314
8101079015|Marketing Agency|CA|Safari|3059|126.48588722239782
3376521870|software|USA|IE|826|96.654379124341
2144310004|NULL|Canada|Firefox|617|67.82294361119891
1627397586|marketing agency|Pakistan|Safari|473|57.026122886681094
2678662347|NULL|India|Safari|694|21.43294361119891
5326192799|marketing agency|USA|Chrome|1252|131.28910149055312
1820379890|mktg agency|Canada|Chrome|427|104.4461228866811
0225948936|healthcare|USA|Chrome|249|87.85147180559946
1124974909|Marketing Agency|USA|Firefox|655|119.5829436111989
4840449289|unk|CA|Chrome|844|66.634379124341
9027025524|healthcare|CA|IE|496|77.9061228866811
8231673316|marketing agency|USA|Firefox|1487|128.54441541679836
7781838791|Marketing Agency|United States|Chrome|834|123.454379124341
1126686163|Marketing Agency|USA|Firefox|22425|160.52387818712342
3796592379|health care|Greece|Chrome|1681|51.7522457733622
3405197415|n/a|America|Chrome|436|71.7761228866811
5407119723|software|United States|IE|629|98.0829436111989
2315922923|software|Spain|Chrome|479|35.7861228866811
7105959423|unk|United States|Firefox|893|81.99437912434101
4708281107|n/a|India|Firefox|221|9.711471805599453
1345471247|N/A|Canada|IE|603|61.26294361119891
1475149637|unk|Canada|Chrome|802|66.354379124341
9943454177|NULL|USA|Chrome|815|79.154379124341
6012281294|health care|India|Safari|1039|44.24759469228054
5069756839|Marketing Agency|America|Chrome|1068|127.59759469228055
8466179345|Marketing Agency|US|IE|1294|127.90910149055313
8430895289|unknown|Greece|Chrome|492|15.436122886681098
9598193725|mktg agency|Esp|Chrome|1025|72.03759469228055
7130561980|unknown|USA|Chrome|1637|87.17224577336219
7491039891|health care|UK|Chrome|1001|44.74759469228054
2456809350|health care|Pakistan|Chrome|1896|51.83585092994046
5328451963|marketing agency|UK|Safari|201|58.28147180559945
1468705958|N/A|United Kingdom|Chrome|892|27.794379124341003
0971755114|healthcare|USA|IE|3666|115.23438979166441
3811499130|Marketing Agency|USA|IE|62|110.42
1487217679|N/A|US|Chrome|806|82.77437912434101
1042610694|Marketing Agency|Greece|Chrome|73|46.71
8928975639|healthcare|America|Chrome|2273|109.42906649788
2262354918|software|America|Safari|668|92.2429436111989
0357951365|software|France|Safari|4614|51.44053830347946
5950842425|N/A|CA|IE|439|61.8461228866811
8863436002|NULL|USA|Chrome|1025|83.89759469228055
6713256359|marketing agency|CA|Chrome|487|109.1561228866811
2926757552|marketing agency|United States|Chrome|683|128.7129436111989
3243282928|marketing agency|America|Safari|2205|133.12906649788
5193266376|unk|Spain|Chrome|605|17.882943611198904
4400315318|marketing agency|CA|Chrome|663|109.8929436111989
1928961062|health care|United States|IE|3613|116.95438979166441
7839179696|Marketing Agency|Canada|IE|654|106.4029436111989
2414082099|healthcare|Greece|Chrome|4606|60.47053830347946
3554233332|unknown|CA|IE|221|52.021471805599454
5574572418|marketing agency|Spain|Chrome|3407|79.53371757896164
9730026499|N/A|Canada|Chrome|4055|84.26522437723423
8492264652|unk|CA|Firefox|1062|68.50759469228055
1932234391|healthcare|USA|Chrome|404|93.6761228866811
3695358079|n/a|America|Chrome|3880|90.60732273553991
3375250074|healthcare|USA|Chrome|2900|110.5005020110221
1409528968|software|Canada|Chrome|3011|99.26588722239781
1624331980|software|Esp|Firefox|3089|53.31588722239781
3098234896|mktg agency|Spain|Firefox|1445|69.57441541679836
3349884783|healthcare|England|Safari|1004|46.557594692280546
3315945873|health care|US|Chrome|457|95.0761228866811
3330564596|software|America|Firefox|418|88.9061228866811
4286320169|unk|United States|Firefox|406|72.1561228866811
6695893864|health care|America|Firefox|299|90.92147180559945
7923518191|healthcare|UK|Chrome|1095|51.387594692280544
6966888335|NULL|USA|Chrome|10245|107.75243718581427
3977940492|marketing agency|America|Chrome|1892|132.56585092994047
4284382678|healthcare|USA|Firefox|1065|105.98759469228054
0837956806|Marketing Agency|France|Chrome|3867|81.5173227355399
9694638985|unknown|Pakistan|Chrome|1248|21.51910149055313
7040016664|health care|England|Safari|692|43.092943611198905
5761478523|Marketing Agency|CA|Safari|451|110.3061228866811
1522446517|Marketing Agency|Canada|IE|1038|113.79759469228054
6214450985|software|USA|IE|1634|102.67224577336219
5306306102|N/A|America|Safari|202|75.37147180559946
8489974884|software|US|Chrome|2215|109.21906649788001
4454328626|health care|Canada|Chrome|4896|100.02875824868201
4622536469|software|USA|Chrome|616|97.5629436111989
2545971547|mktg agency|Spain|Chrome|7837|90.88879454113936
1179858212|n/a|France|Chrome|640|15.832943611198907
6225512855|n/a|USA|Firefox|2037|86.9089527279837
7057550450|N/A|USA|Safari|3074|90.96588722239781
0335281089|marketing agency|America|Firefox|1883|131.16585092994046
3581383359|marketing agency|USA|IE|5645|142.66295829986473
6929770655|healthcare|Pakistan|Chrome|485|33.4361228866811
4269492045|n/a|USA|Chrome|674|80.7729436111989
1696411564|health care|United States|Chrome|829|97.684379124341
2454509390|healthcare|UK|Chrome|1019|48.777594692280545
7620612534|healthcare|America|Chrome|4215|113.25042453358316
3981978937|software|USA|Firefox|1230|98.11910149055313
4589615459|mktg agency|USA|IE|1444|131.83441541679838
4934964339|N/A|United States|Firefox|4639|93.10053830347945
9116245887|healthcare|America|IE|1283|109.36910149055313
6303348724|mktg agency|US|Chrome|1802|128.49585092994045
6665125286|health care|USA|Chrome|700|94.2629436111989
7322913903|software|United Kingdom|IE|30|27.1
0254077429|health care|US|Firefox|6853|117.98348061489415
8696494704|unknown|CA|Firefox|2681|71.44057329615258
5865873394|mktg agency|US|Chrome|467|125.1561228866811
8332454291|healthcare|CA|IE|3802|95.49732273553991
7951066251|mktg agency|Esp|IE|2811|78.89050201102211
6509153187|marketing agency|Esp|IE|67|53.83
3764069857|N/A|CA|Chrome|7083|90.3451893845611
9437590830|N/A|Pakistan|Chrome|2091|26.05895272798371
7763901909|software|America|Chrome|874|98.584379124341
2361981595|unk|CA|Chrome|410|63.9261228866811
1876178430|Marketing Agency|USA|Firefox|280|115.21147180559946
3521042212|software|USA|Chrome|1011|98.60759469228054
8166702910|mktg agency|USA|Chrome|2085|138.6489527279837
5078548655|health care|India|Firefox|2014|53.2389527279837
3791433362|software|CA|Firefox|1083|80.07759469228054
1674247778|healthcare|USA|IE|3649|116.64438979166441
9316943828|Marketing Agency|France|Safari|4687|79.45053830347946
8266380739|marketing agency|United States|Firefox|613|121.0729436111989
3261678820|mktg agency|CA|IE|2616|121.12057329615259
4298941425|N/A|Spain|Chrome|4419|34.474942159291494
3243506770|health care|Spain|IE|1206|42.83910149055313
4615282658|mktg agency|America|IE|611|126.2829436111989
2549669237|Marketing Agency|Canada|Chrome|408|108.5061228866811
1714296704|marketing agency|US|Chrome|470|125.8261228866811
4734662816|Marketing Agency|America|Safari|287|119.90147180559946
0319865315|health care|US|Chrome|606|96.1329436111989
3475367601|healthcare|Spain|IE|1884|53.01585092994046
4645081785|healthcare|CA|Chrome|454|76.38612288668111
6312997551|mktg agency|Canada|Firefox|864|111.594379124341
8308532199|software|USA|Chrome|810|94.924379124341
8986537795|healthcare|United States|IE|278|88.60147180559946
8068575393|software|USA|Chrome|870|93.154379124341
9533656500|health care|Pakistan|Firefox|617|39.60294361119891
0049680916|healthcare|UK|Chrome|424|45.6261228866811
5718657943|Marketing Agency|Canada|Firefox|2459|121.92949357461536
8082770097|NULL|USA|Chrome|3094|96.78588722239782
5921080304|N/A|US|IE|3201|91.20213344056216
7990571834|health care|CA|Chrome|1662|93.11224577336219
5587189972|software|United States|Chrome|1673|99.52224577336219
0883423487|Marketing Agency|CA|Chrome|1684|112.14224577336219
1718998180|marketing agency|USA|Chrome|3847|144.9373227355399
9345123976|Marketing Agency|United Kingdom|Chrome|468|63.49612288668109
5223949414|software|Canada|Safari|205|75.26147180559946
5246595950|N/A|England|Chrome|491|25.266122886681096
4762752109|software|Canada|Firefox|1641|90.08224577336219
4879714881|marketing agency|Canada|Chrome|447|109.7461228866811
8047893306|NULL|France|Chrome|463|17.116122886681097
6330950293|unk|CA|Chrome|8093|89.70572066704308
4660406032|health care|USA|IE|493|93.5961228866811
8869964843|NULL|UK|Chrome|1295|30.72910149055313
2866962051|n/a|United Kingdom|IE|414|18.3761228866811
8737574342|unknown|America|Chrome|7807|98.83879454113936
9128728897|healthcare|United States|Chrome|2826|110.4705020110221
1706279287|healthcare|USA|Safari|461|99.4561228866811
5800745845|NULL|Canada|Firefox|825|65.034379124341
3650403888|healthcare|America|Chrome|6634|122.45360524616162
3113550839|marketing agency|UK|Safari|1411|78.08441541679835
5959523455|healthcare|America|Firefox|2233|107.10906649788001
6551007080|NULL|United States|Safari|1277|85.92910149055314
2500599890|mktg agency|Canada|Safari|7217|128.12917912644224
6066336986|N/A|USA|Chrome|1411|85.53441541679835
2646575757|marketing agency|Esp|Safari|808|64.394379124341
2801826348|mktg agency|US|Chrome|208|111.94147180559946
7231178712|Marketing Agency|United States|Firefox|807|130.754379124341
9746251396|mktg agency|USA|Chrome|449|124.1261228866811
1303357615|NULL|USA|Chrome|2209|94.49906649788001
4496511935|health care|Canada|Safari|3254|93.56213344056216
9250154592|n/a|GB|Safari|885|26.104379124341
7628794680|healthcare|Canada|Firefox|1201|86.26910149055314
7244648565|NULL|Spain|Safari|5630|38.44295829986474
6379105193|healthcare|USA|IE|1|85.18
8965413653|Marketing Agency|United States|Safari|2005|134.7889527279837
9151802136|marketing agency|America|Safari|478|123.4361228866811
0053652749|marketing agency|United Kingdom|IE|1434|79.61441541679835
7489280282|mktg agency|England|Safari|1258|75.93910149055313
3456170529|n/a|USA|IE|1057|87.80759469228055
4302632768|healthcare|CA|Chrome|3040|93.74588722239781
4794783109|mktg agency|Pakistan|Firefox|2453|74.04949357461537
2096738976|software|India|Safari|605|39.61294361119891
3309125038|Marketing Agency|Esp|IE|2425|74.54949357461537
1744607732|n/a|USA|Firefox|1071|87.46759469228054
2476507353|healthcare|Canada|Chrome|3700|98.5743897916644
1235882934|N/A|United States|Chrome|2291|91.63906649788001
1061234120|unk|France|IE|1202|22.74910149055313
8119862312|software|Canada|Chrome|446|79.4361228866811
7967155735|health care|UK|Chrome|1669|52.192245773362195
7801028976|N/A|United States|Chrome|60|65.75
1623774543|unk|Canada|IE|3274|75.55213344056216
4076038669|software|Canada|Chrome|221|74.11147180559946
4269724723|unknown|America|Firefox|2452|95.16949357461536
6676098477|NULL|India|IE|4853|36.118758248682006
8167737839|healthcare|USA|Safari|1221|105.78910149055312
5156761092|healthcare|US|IE|7630|122.82561646129646
8582723597|Marketing Agency|USA|Firefox|1860|134.34585092994047
1024808459|health care|America|Safari|444|94.41612288668111
4606583070|health care|USA|Chrome|604|103.7329436111989
7359655526|unknown|CA|Chrome|407|60.0061228866811
9930387257|n/a|England|Chrome|2080|37.11895272798371
5176807317|health care|USA|Chrome|3849|110.74732273553991
3327885963|Marketing Agency|USA|Chrome|1861|134.04585092994046
6595224216|mktg agency|Canada|Chrome|205|104.53147180559945
9649402540|NULL|United States|Chrome|1468|85.28441541679835
9850104808|software|America|Chrome|1425|99.17441541679835
4151737090|health care|GB|IE|2809|57.6505020110221
5614508228|software|US|Firefox|4248|113.96042453358316
0983001471|Marketing Agency|USA|Safari|1419|128.45441541679835
2615852455|N/A|Pakistan|IE|203|14.711471805599453
0755905895|unknown|America|Firefox|2889|93.2105020110221
2612889823|Marketing Agency|Esp|Chrome|614|68.0529436111989
8799301027|mktg agency|United States|Firefox|287|115.43147180559946
9236306203|health care|Canada|Safari|1481|86.37441541679836
9138601499|health care|Canada|Firefox|458|82.4361228866811
6623986374|Marketing Agency|US|Firefox|2862|137.3005020110221
7390239658|marketing agency|United States|IE|884|125.614379124341
8828299484|Marketing Agency|USA|Safari|677|128.79294361119892
3613424330|health care|United States|Safari|1440|108.78441541679835
3622695869|marketing agency|US|Firefox|2067|130.5689527279837
4258238746|NULL|America|Chrome|5686|101.42295829986475
8742627417|health care|US|Chrome|481|97.52612288668111
1094993551|health care|America|Chrome|2260|108.55906649788
1424111612|software|USA|Firefox|6692|119.35360524616162
0676983136|health care|Esp|Chrome|1447|41.49441541679836
5899945195|Marketing Agency|US|Chrome|3685|136.3743897916644
8088083163|marketing agency|CA|Firefox|2843|121.9005020110221
9071163314|marketing agency|Canada|Safari|3018|119.48588722239782
9123745825|health care|US|Firefox|1421|102.61441541679835
2250756543|unk|Canada|Chrome|1017|69.62759469228055
6191442017|health care|United States|Safari|840|104.484379124341
1003593697|marketing agency|Pakistan|Chrome|1001|64.04759469228055
6268079687|health care|America|Firefox|636|101.8429436111989
5954864734|healthcare|United States|Firefox|293|94.40147180559946
5786959499|Marketing Agency|USA|Safari|1012|123.35759469228054
3575578564|mktg agency|America|Chrome|2861|136.0905020110221
8457596853|health care|America|Safari|434|99.4861228866811
6535931063|marketing agency|USA|Firefox|15|113.94
6110102387|mktg agency|Spain|Chrome|2850|77.53050201102211
7963674369|Marketing Agency|France|IE|605|67.2229436111989
8284662921|health care|England|Chrome|460|39.1861228866811
1241442569|marketing agency|America|Chrome|676|126.9929436111989
9456896991|mktg agency|Greece|Firefox|1202|65.42910149055314
2704837889|mktg agency|USA|Chrome|1493|129.42441541679835
7870117922|marketing agency|USA|IE|1207|125.29910149055314
9713850294|Marketing Agency|CA|Chrome|2476|119.68949357461537
9469841965|n/a|CA|Chrome|873|68.684379124341
4837416809|unk|India|Firefox|4461|36.1049421592915
4626596619|software|India|IE|1280|46.369101490553135
3481439149|Marketing Agency|US|Firefox|1435|126.25441541679835
3108111547|Marketing Agency|USA|Chrome|4033|136.25522437723424
0260608421|software|Spain|Chrome|1206|37.09910149055313
2505996333|healthcare|India|Safari|5058|58.40096538021482
8065496336|mktg agency|France|IE|3458|79.52371757896165
2754017049|marketing agency|United States|Chrome|1242|124.72910149055312
9146915373|Marketing Agency|Canada|IE|882|114.424379124341
5545609924|mktg agency|USA|Firefox|4422|136.8349421592915
0927665150|n/a|USA|Safari|1227|85.30910149055313
2875093343|health care|United Kingdom|Firefox|691|45.552943611198906
2852884091|mktg agency|Canada|Safari|2050|120.72895272798371
